,county,date_number,Population,region_Central,region_Eastern,region_Western,pop_dens,tranlevel
27096,Wilkes,271,65151.0,False,False,False,87.5,High
27026,Currituck,271,29385.0,False,False,False,107.3,High
27044,Henderson,271,117429.0,False,False,True,311.8,High
27004,Ashe,271,26506.0,False,False,False,62.3,High
27043,Haywood,271,62831.0,False,False,True,112.2,High
27047,Hyde,271,4595.0,False,False,False,7.5,High
27085,Surry,271,70573.0,False,False,False,134.0,High
27035,Gaston,271,233387.0,True,False,False,640.7,High
27013,Caldwell,271,81319.0,False,False,False,170.9,High
27036,Gates,271,10324.0,False,False,False,30.8,High
27088,Tyrrell,271,3315.0,False,False,False,8.3,High
27010,Buncombe,271,271638.0,False,False,True,410.4,High
27098,Yadkin,271,36925.0,False,False,False,111.1,High
27081,Sampson,271,58371.0,False,False,False,62.4,High
27062,Moore,271,102966.0,False,True,False,142.9,High
27057,Martin,271,21503.0,False,False,False,48.3,High
27000,Alamance,271,175029.0,False,False,False,404.8,High
27029,Davie,271,43127.0,False,False,False,162.0,High
27068,Pamlico,271,12215.0,False,False,False,36.5,High
27015,Carteret,271,69039.0,False,False,False,133.3,High
27025,Cumberland,271,341793.0,False,True,False,512.9,High
27037,Graham,271,7935.0,False,False,True,27.5,High
27042,Harnett,271,134986.0,False,True,False,224.5,High
27001,Alexander,271,36172.0,False,False,False,140.2,High
27077,Robeson,271,115899.0,False,False,False,123.0,High
27070,Pender,271,62250.0,False,False,False,69.1,High
27071,Perquimans,271,13049.0,False,False,False,52.6,High
27095,Wayne,271,115895.0,False,False,False,211.8,High
27024,Craven,271,102568.0,False,False,False,142.5,High
27061,Montgomery,271,25485.0,False,True,False,52.4,High
27086,Swain,271,14046.0,False,False,True,26.8,High
27083,Stanly,271,62143.0,True,False,False,158.2,High
27183,Stanly,272,62143.0,True,False,False,158.2,High
27131,Durham,272,331347.0,False,True,False,1133.7,High
27151,Jones,272,9076.0,False,False,False,19.5,High
27170,Pender,272,62250.0,False,False,False,69.1,High
27178,Rockingham,272,90457.0,False,False,False,161.0,High
27160,Mitchell,272,14783.0,False,False,True,67.4,High
27129,Davie,272,43127.0,False,False,False,162.0,High
27163,Nash,272,96101.0,False,False,False,175.7,High
27113,Caldwell,272,81319.0,False,False,False,170.9,High
27191,Wake,272,1154170.0,False,True,False,1353.3,High
27121,Clay,272,11238.0,False,False,True,51.6,High
27130,Duplin,272,48249.0,False,False,False,59.8,High
27141,Halifax,272,47859.0,False,False,False,67.2,High
27175,Randolph,272,143325.0,False,False,False,184.3,High
27142,Harnett,272,134986.0,False,True,False,224.5,High
27150,Johnston,272,224833.0,False,False,False,272.7,High
27117,Catawba,272,162841.0,False,False,False,400.2,High
27124,Craven,272,102568.0,False,False,False,142.5,High
27140,Guilford,272,545484.0,False,False,False,838.0,High
27107,Bertie,272,17302.0,False,False,False,25.7,High
27171,Perquimans,272,13049.0,False,False,False,52.6,High
27179,Rowan,272,148565.0,False,False,False,287.1,High
27195,Wayne,272,115895.0,False,False,False,211.8,High
27186,Swain,272,14046.0,False,False,True,26.8,High
27161,Montgomery,272,25485.0,False,True,False,52.4,High
27119,Cherokee,272,28738.0,False,False,True,63.2,High
27174,Polk,272,19461.0,False,False,True,81.3,High
27137,Graham,272,7935.0,False,False,True,27.5,High
27135,Gaston,272,233387.0,True,False,False,640.7,High
27136,Gates,272,10324.0,False,False,False,30.8,High
27192,Warren,272,18621.0,False,True,False,43.4,High
27110,Buncombe,272,271638.0,False,False,True,410.4,High
27162,Moore,272,102966.0,False,True,False,142.9,High
27100,Alamance,272,175029.0,False,False,False,404.8,High
27153,Lenoir,272,54323.0,False,False,False,138.1,High
27185,Surry,272,70573.0,False,False,False,134.0,High
27101,Alexander,272,36172.0,False,False,False,140.2,High
27172,Person,272,39048.0,False,True,False,99.7,High
27154,Lincoln,272,88742.0,True,False,False,293.4,High
27112,Cabarrus,272,232873.0,True,False,False,625.1,High
27166,Onslow,272,207928.0,False,False,False,268.4,High
27187,Transylvania,272,32825.0,False,False,True,87.2,High
27102,Alleghany,272,11057.0,False,False,False,46.4,High
27132,Edgecombe,272,48604.0,False,False,False,96.7,High
27152,Lee,272,64360.0,False,True,False,248.1,High
27176,Richmond,272,43006.0,False,True,False,90.7,High
27159,Mecklenburg,272,1128426.0,True,False,False,2130.4,High
27133,Forsyth,272,387703.0,False,False,False,938.1,High
27111,Burke,272,88398.0,False,False,True,173.0,High
27106,Beaufort,272,44150.0,False,False,False,53.6,High
27139,Greene,272,19978.0,False,False,False,76.7,High
27134,Franklin,272,70655.0,False,True,False,139.4,High
27118,Chatham,272,77095.0,False,True,False,111.9,High
27120,Chowan,272,13646.0,False,False,False,79.4,High
27109,Brunswick,272,144821.0,False,False,False,160.8,High
27138,Granville,272,60720.0,False,True,False,114.6,High
27155,Macon,272,37041.0,False,False,True,71.8,High
27184,Stokes,272,44422.0,False,False,False,99.1,High
27199,Yancey,272,18320.0,False,False,True,59.1,High
27197,Wilson,272,79078.0,False,False,False,214.3,High
27158,McDowell,272,44151.0,False,False,True,101.3,High
27190,Vance,272,41665.0,False,True,False,168.7,High
27169,Pasquotank,272,40966.0,False,False,False,178.8,High
27103,Anson,272,22028.0,True,False,False,41.5,High
27128,Davidson,272,171752.0,False,False,False,305.4,High
27147,Hyde,272,4595.0,False,False,False,7.5,High
27177,Robeson,272,115899.0,False,False,False,123.0,High
27104,Ashe,272,26506.0,False,False,False,62.3,High
27126,Currituck,272,29385.0,False,False,False,107.3,High
27148,Iredell,272,192986.0,False,False,False,325.0,High
27122,Cleveland,272,99332.0,False,False,True,214.4,High
27116,Caswell,272,22400.0,False,True,False,53.5,High
27108,Bladen,272,29171.0,False,False,False,33.8,High
27193,Washington,272,10708.0,False,False,False,31.8,High
27182,Scotland,272,33662.0,False,True,False,107.1,High
27127,Dare,272,37817.0,False,False,False,96.3,High
27145,Hertford,272,20374.0,False,False,False,61.0,High
27123,Columbus,272,49795.0,False,False,False,54.0,High
27164,New Hanover,272,230423.0,False,False,False,1174.0,High
27146,Hoke,272,53783.0,False,True,False,133.5,High
27114,Camden,272,10537.0,False,False,False,43.1,High
27173,Pitt,272,173536.0,False,False,False,261.0,High
27149,Jackson,272,41919.0,False,False,True,87.8,High
27196,Wilkes,272,65151.0,False,False,False,87.5,High
27189,Union,272,244960.0,True,False,False,376.6,High
27125,Cumberland,272,341793.0,False,True,False,512.9,High
27144,Henderson,272,117429.0,False,False,True,311.8,High
27167,Orange,272,148331.0,False,True,False,374.0,High
27194,Watauga,272,54804.0,False,False,False,173.1,High
27168,Pamlico,272,12215.0,False,False,False,36.5,High
27198,Yadkin,272,36925.0,False,False,False,111.1,High
27157,Martin,272,21503.0,False,False,False,48.3,High
27181,Sampson,272,58371.0,False,False,False,62.4,High
27188,Tyrrell,272,3315.0,False,False,False,8.3,High
27105,Avery,272,17347.0,False,False,True,72.0,High
27180,Rutherford,272,63870.0,False,False,True,114.0,High
27143,Haywood,272,62831.0,False,False,True,112.2,High
27115,Carteret,272,69039.0,False,False,False,133.3,High
27165,Northampton,272,16953.0,False,True,False,32.6,High
27156,Madison,272,21146.0,False,False,True,47.1,High
27286,Swain,273,14046.0,False,False,True,26.8,High
27292,Warren,273,18621.0,False,True,False,43.4,High
27234,Franklin,273,70655.0,False,True,False,139.4,High
27264,New Hanover,273,230423.0,False,False,False,1174.0,High
27220,Chowan,273,13646.0,False,False,False,79.4,High
27225,Cumberland,273,341793.0,False,True,False,512.9,High
27210,Buncombe,273,271638.0,False,False,True,410.4,High
27257,Martin,273,21503.0,False,False,False,48.3,High
27261,Montgomery,273,25485.0,False,True,False,52.4,High
27218,Chatham,273,77095.0,False,True,False,111.9,High
27262,Moore,273,102966.0,False,True,False,142.9,High
27246,Hoke,273,53783.0,False,True,False,133.5,High
27200,Alamance,273,175029.0,False,False,False,404.8,High
27224,Craven,273,102568.0,False,False,False,142.5,High
27239,Greene,273,19978.0,False,False,False,76.7,High
27268,Pamlico,273,12215.0,False,False,False,36.5,High
27219,Cherokee,273,28738.0,False,False,True,63.2,High
27206,Beaufort,273,44150.0,False,False,False,53.6,High
27253,Lenoir,273,54323.0,False,False,False,138.1,High
27249,Jackson,273,41919.0,False,False,True,87.8,High
27293,Washington,273,10708.0,False,False,False,31.8,High
27281,Sampson,273,58371.0,False,False,False,62.4,High
27209,Brunswick,273,144821.0,False,False,False,160.8,High
27238,Granville,273,60720.0,False,True,False,114.6,High
27256,Madison,273,21146.0,False,False,True,47.1,High
27295,Wayne,273,115895.0,False,False,False,211.8,High
27214,Camden,273,10537.0,False,False,False,43.1,High
27277,Robeson,273,115899.0,False,False,False,123.0,High
27279,Rowan,273,148565.0,False,False,False,287.1,High
27296,Wilkes,273,65151.0,False,False,False,87.5,High
27271,Perquimans,273,13049.0,False,False,False,52.6,High
27247,Hyde,273,4595.0,False,False,False,7.5,High
27285,Surry,273,70573.0,False,False,False,134.0,High
27215,Carteret,273,69039.0,False,False,False,133.3,High
27290,Vance,273,41665.0,False,True,False,168.7,High
27205,Avery,273,17347.0,False,False,True,72.0,High
27274,Polk,273,19461.0,False,False,True,81.3,High
27204,Ashe,273,26506.0,False,False,False,62.3,High
27235,Gaston,273,233387.0,True,False,False,640.7,High
27201,Alexander,273,36172.0,False,False,False,140.2,High
27236,Gates,273,10324.0,False,False,False,30.8,High
27248,Iredell,273,192986.0,False,False,False,325.0,High
27237,Graham,273,7935.0,False,False,True,27.5,High
27272,Person,273,39048.0,False,True,False,99.7,High
27226,Currituck,273,29385.0,False,False,False,107.3,High
27254,Lincoln,273,88742.0,True,False,False,293.4,High
27207,Bertie,273,17302.0,False,False,False,25.7,High
27211,Burke,273,88398.0,False,False,True,173.0,High
27289,Union,273,244960.0,True,False,False,376.6,High
27233,Forsyth,273,387703.0,False,False,False,938.1,High
27240,Guilford,273,545484.0,False,False,False,838.0,High
27260,Mitchell,273,14783.0,False,False,True,67.4,High
27228,Davidson,273,171752.0,False,False,False,305.4,High
27267,Orange,273,148331.0,False,True,False,374.0,High
27241,Halifax,273,47859.0,False,False,False,67.2,High
27275,Randolph,273,143325.0,False,False,False,184.3,High
27203,Anson,273,22028.0,True,False,False,41.5,High
27231,Durham,273,331347.0,False,True,False,1133.7,High
27291,Wake,273,1154170.0,False,True,False,1353.3,High
27269,Pasquotank,273,40966.0,False,False,False,178.8,High
27230,Duplin,273,48249.0,False,False,False,59.8,High
27258,McDowell,273,44151.0,False,False,True,101.3,High
27244,Henderson,273,117429.0,False,False,True,311.8,High
27251,Jones,273,9076.0,False,False,False,19.5,High
27270,Pender,273,62250.0,False,False,False,69.1,High
27280,Rutherford,273,63870.0,False,False,True,114.0,High
27221,Clay,273,11238.0,False,False,True,51.6,High
27294,Watauga,273,54804.0,False,False,False,173.1,High
27278,Rockingham,273,90457.0,False,False,False,161.0,High
27243,Haywood,273,62831.0,False,False,True,112.2,High
27288,Tyrrell,273,3315.0,False,False,False,8.3,High
27242,Harnett,273,134986.0,False,True,False,224.5,High
27265,Northampton,273,16953.0,False,True,False,32.6,High
27250,Johnston,273,224833.0,False,False,False,272.7,High
27213,Caldwell,273,81319.0,False,False,False,170.9,High
27229,Davie,273,43127.0,False,False,False,162.0,High
27259,Mecklenburg,273,1128426.0,True,False,False,2130.4,High
27297,Wilson,273,79078.0,False,False,False,214.3,High
27263,Nash,273,96101.0,False,False,False,175.7,High
27217,Catawba,273,162841.0,False,False,False,400.2,High
27283,Stanly,273,62143.0,True,False,False,158.2,High
27202,Alleghany,273,11057.0,False,False,False,46.4,High
27276,Richmond,273,43006.0,False,True,False,90.7,High
27282,Scotland,273,33662.0,False,True,False,107.1,High
27227,Dare,273,37817.0,False,False,False,96.3,High
27287,Transylvania,273,32825.0,False,False,True,87.2,High
27223,Columbus,273,49795.0,False,False,False,54.0,High
27252,Lee,273,64360.0,False,True,False,248.1,High
27266,Onslow,273,207928.0,False,False,False,268.4,High
27216,Caswell,273,22400.0,False,True,False,53.5,High
27232,Edgecombe,273,48604.0,False,False,False,96.7,High
27245,Hertford,273,20374.0,False,False,False,61.0,High
27212,Cabarrus,273,232873.0,True,False,False,625.1,High
27222,Cleveland,273,99332.0,False,False,True,214.4,High
27255,Macon,273,37041.0,False,False,True,71.8,High
27273,Pitt,273,173536.0,False,False,False,261.0,High
27298,Yadkin,273,36925.0,False,False,False,111.1,High
27284,Stokes,273,44422.0,False,False,False,99.1,High
27208,Bladen,273,29171.0,False,False,False,33.8,High
27299,Yancey,273,18320.0,False,False,True,59.1,High
27315,Carteret,274,69039.0,False,False,False,133.3,High
27376,Richmond,274,43006.0,False,True,False,90.7,High
27357,Martin,274,21503.0,False,False,False,48.3,High
27362,Moore,274,102966.0,False,True,False,142.9,High
27355,Macon,274,37041.0,False,False,True,71.8,High
27396,Wilkes,274,65151.0,False,False,False,87.5,High
27310,Buncombe,274,271638.0,False,False,True,410.4,High
27359,Mecklenburg,274,1128426.0,True,False,False,2130.4,High
27365,Northampton,274,16953.0,False,True,False,32.6,High
27313,Caldwell,274,81319.0,False,False,False,170.9,High
27378,Rockingham,274,90457.0,False,False,False,161.0,High
27308,Bladen,274,29171.0,False,False,False,33.8,High
27318,Chatham,274,77095.0,False,True,False,111.9,High
27316,Caswell,274,22400.0,False,True,False,53.5,High
27307,Bertie,274,17302.0,False,False,False,25.7,High
27360,Mitchell,274,14783.0,False,False,True,67.4,High
27375,Randolph,274,143325.0,False,False,False,184.3,High
27311,Burke,274,88398.0,False,False,True,173.0,High
27364,New Hanover,274,230423.0,False,False,False,1174.0,High
27312,Cabarrus,274,232873.0,True,False,False,625.1,High
27395,Wayne,274,115895.0,False,False,False,211.8,High
27393,Washington,274,10708.0,False,False,False,31.8,High
27309,Brunswick,274,144821.0,False,False,False,160.8,High
27314,Camden,274,10537.0,False,False,False,43.1,High
27361,Montgomery,274,25485.0,False,True,False,52.4,High
27358,McDowell,274,44151.0,False,False,True,101.3,High
27363,Nash,274,96101.0,False,False,False,175.7,High
27317,Catawba,274,162841.0,False,False,False,400.2,High
27356,Madison,274,21146.0,False,False,True,47.1,High
27354,Lincoln,274,88742.0,True,False,False,293.4,High
27394,Watauga,274,54804.0,False,False,False,173.1,High
27377,Robeson,274,115899.0,False,False,False,123.0,High
27323,Columbus,274,49795.0,False,False,False,54.0,High
27337,Graham,274,7935.0,False,False,True,27.5,High
27330,Duplin,274,48249.0,False,False,False,59.8,High
27338,Granville,274,60720.0,False,True,False,114.6,High
27340,Guilford,274,545484.0,False,False,False,838.0,High
27321,Clay,274,11238.0,False,False,True,51.6,High
27391,Wake,274,1154170.0,False,True,False,1353.3,High
27305,Avery,274,17347.0,False,False,True,72.0,High
27368,Pamlico,274,12215.0,False,False,False,36.5,High
27387,Transylvania,274,32825.0,False,False,True,87.2,High
27383,Stanly,274,62143.0,True,False,False,158.2,High
27351,Jones,274,9076.0,False,False,False,19.5,High
27373,Pitt,274,173536.0,False,False,False,261.0,High
27339,Greene,274,19978.0,False,False,False,76.7,High
27385,Surry,274,70573.0,False,False,False,134.0,High
27381,Sampson,274,58371.0,False,False,False,62.4,High
27398,Yadkin,274,36925.0,False,False,False,111.1,High
27388,Tyrrell,274,3315.0,False,False,False,8.3,High
27366,Onslow,274,207928.0,False,False,False,268.4,High
27352,Lee,274,64360.0,False,True,False,248.1,High
27324,Craven,274,102568.0,False,False,False,142.5,High
27331,Durham,274,331347.0,False,True,False,1133.7,High
27369,Pasquotank,274,40966.0,False,False,False,178.8,High
27390,Vance,274,41665.0,False,True,False,168.7,High
27329,Davie,274,43127.0,False,False,False,162.0,High
27301,Alexander,274,36172.0,False,False,False,140.2,High
27322,Cleveland,274,99332.0,False,False,True,214.4,High
27328,Davidson,274,171752.0,False,False,False,305.4,High
27349,Jackson,274,41919.0,False,False,True,87.8,High
27367,Orange,274,148331.0,False,True,False,374.0,High
27399,Yancey,274,18320.0,False,False,True,59.1,High
27372,Person,274,39048.0,False,True,False,99.7,High
27345,Hertford,274,20374.0,False,False,False,61.0,High
27380,Rutherford,274,63870.0,False,False,True,114.0,High
27342,Harnett,274,134986.0,False,True,False,224.5,High
27348,Iredell,274,192986.0,False,False,False,325.0,High
27386,Swain,274,14046.0,False,False,True,26.8,High
27334,Franklin,274,70655.0,False,True,False,139.4,High
27303,Anson,274,22028.0,True,False,False,41.5,High
27382,Scotland,274,33662.0,False,True,False,107.1,High
27397,Wilson,274,79078.0,False,False,False,214.3,High
27350,Johnston,274,224833.0,False,False,False,272.7,High
27327,Dare,274,37817.0,False,False,False,96.3,High
27306,Beaufort,274,44150.0,False,False,False,53.6,High
27371,Perquimans,274,13049.0,False,False,False,52.6,High
27319,Cherokee,274,28738.0,False,False,True,63.2,High
27320,Chowan,274,13646.0,False,False,False,79.4,High
27341,Halifax,274,47859.0,False,False,False,67.2,High
27333,Forsyth,274,387703.0,False,False,False,938.1,High
